Page url	Visitors	Pageviews	Bounce rate	Time on Page
/data/assemblies/GCA_040801935_1/analyze/workflows	31	31	97%	34s
/data/assemblies/GCF_002204515_2/analyze/workflows	31	32	97%	-
/data/assemblies/GCA_000826325_1/analyze/workflows	30	30	100%	-
/data/assemblies/GCA_000826425_1/analyze/workflows	30	45	96%	8s
/data/assemblies/GCA_009613065_1/analyze/workflows	30	30	97%	25s
/data/assemblies/GCA_003944985_1/analyze/workflows	29	29	100%	-
/data/assemblies/GCA_021653915_1/analyze/workflows	29	41	77%	4m 10s
/data/assemblies/GCA_000826405_1/analyze/workflows	28	31	96%	1m 56s
/data/assemblies/GCA_003944975_1/analyze/workflows	28	28	100%	-
/data/assemblies/GCA_018104305_1/analyze/workflows	27	27	100%	-
/data/assemblies/GCF_000014365_2/analyze/workflows	26	35	95%	1m 03s
/data/assemblies/GCA_000826445_1/analyze/workflows	25	40	86%	8m 38s
/data/assemblies/GCA_053525095_1/analyze/workflows	25	35	67%	9m 59s
/data/assemblies/GCA_964656895_1/analyze/workflows	25	25	100%	-
/data/assemblies/GCF_009035845_1/analyze/workflows	25	25	100%	-
/data/assemblies/GCA_001008285_1/analyze/workflows	24	28	100%	-
/data/assemblies/GCA_900406225_1/analyze/workflows	24	39	94%	7m 58s
/data/assemblies/GCF_016699485_2/analyze/workflows	24	24	100%	-
/data/assemblies/GCF_030253495_1/analyze/workflows	24	40	90%	4m 40s
/data/assemblies/GCA_000826345_1/analyze/workflows	23	24	95%	-
/data/assemblies/GCA_002019455_1/analyze/workflows	23	23	100%	-
/data/assemblies/GCA_002019475_1/analyze/workflows	23	23	100%	-
/data/assemblies/GCF_013267415_1/analyze/workflows	23	36	94%	8m 34s
/data/assemblies/GCA_000826365_1/analyze/workflows	22	35	89%	21m 59s
/learn/blog/genotyping-cyclospora-assessing-current-practices	22	29	88%	10s
/data/assemblies/GCA_002893365_1/analyze/workflows	21	21	100%	-
/data/assemblies/GCA_002893485_1/analyze/workflows	21	21	100%	-
/data/assemblies/GCA_051529985_1/analyze/workflows	21	37	94%	44s
/learn/featured-analyses/evolutionary-dynamics-of-coding-overlaps-in-measles	21	22	93%	6s
/calendar	20	20	100%	-
/data/assemblies/GCA_000826265_1/analyze/workflows	20	20	100%	-
/data/assemblies/GCA_000826505_1/analyze/workflows	20	20	100%	-
/data/assemblies/GCA_009726655_1/analyze/workflows	20	35	54%	22m 06s
/data/assemblies/GCF_045689255_1/analyze/workflows	20	20	100%	-
/data/assemblies/GCA_000826485_1/analyze/workflows	19	19	100%	-
/data/assemblies/GCA_002893305_1/analyze/workflows	19	19	100%	-
/data/assemblies/GCA_002893465_1/analyze/workflows	19	19	100%	-
/data/assemblies/GCF_006496715_2/analyze/workflows	19	19	100%	-
/data/assemblies/GCA_000826465_1/analyze/workflows	18	18	100%	-
/data/assemblies/GCA_003057635_1/analyze/workflows	18	18	100%	-
/data/assemblies/GCA_038051855_1/analyze/workflows	18	18	100%	-
/data/assemblies/GCA_052575885_1/analyze/workflows	18	18	100%	-
/data/assemblies/GCA_910591995_1/analyze/workflows	18	37	60%	36m 48s
/data/assemblies/GCA_964656915_1/analyze/workflows	18	21	100%	-
/learn/featured-analyses	18	23	75%	1s
/about/roadmap	17	22	83%	3m 32s
/assistant	17	23	75%	2s
/data/assemblies/GCA_002893425_1/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_003944955_1/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_003944965_1/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_003945155_1/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_027943245_1/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_041438155_1/analyze/workflows	17	21	100%	-
/data/assemblies/GCF_000967305_2/analyze/workflows	17	17	100%	-
/data/assemblies/GCA_000387465_2/analyze/workflows	16	25	60%	20m 06s
/data/assemblies/GCA_003945135_1/analyze/workflows	16	16	100%	-
/data/assemblies/GCA_031304255_1/analyze/workflows	16	23	67%	36s
/data/assemblies/GCA_034211315_2/analyze/workflows	16	16	100%	-
/data/assemblies/GCA_040365765_1/analyze/workflows	16	31	67%	7m 11s
/data/assemblies/GCA_000302655_1/analyze/workflows	15	27	88%	2m 39s
/data/assemblies/GCA_000826305_1/analyze/workflows	15	15	100%	-
/data/assemblies/GCA_001599575_1/analyze/workflows	15	22	100%	-
/data/assemblies/GCA_002893315_1/analyze/workflows	15	15	100%	-
/data/assemblies/GCA_002893445_1/analyze/workflows	15	15	100%	-
/data/assemblies/GCA_030719135_1/analyze/workflows	15	23	50%	17m 11s
/data/assemblies/GCA_034768115_1/analyze/workflows	15	23	67%	22s
/data/assemblies/GCA_040938235_1/analyze/workflows	15	23	43%	18m 39s
/data/assemblies/GCA_042608625_1/analyze/workflows	15	23	75%	10m 50s
/data/assemblies/GCA_000333975_2/analyze/workflows	14	19	50%	8m 27s
/data/assemblies/GCA_001702495_1/analyze/workflows	14	24	67%	7m 31s
/data/assemblies/GCA_003977725_1/analyze/workflows	14	26	60%	8m 53s
/data/assemblies/GCA_009684955_1/analyze/workflows	14	25	62%	75m 20s
/data/assemblies/GCA_012656125_1/analyze/workflows	14	19	0%	14m 27s
/data/assemblies/GCA_013184435_1/analyze/workflows	14	18	91%	46s
/data/assemblies/GCA_014850175_1/analyze/workflows	14	22	0%	55m 03s
/data/assemblies/GCA_019332025_1/analyze/workflows	14	21	70%	14m 45s
/data/assemblies/GCA_021020605_1/analyze/workflows	14	28	50%	13m 12s
/data/assemblies/GCA_027944975_1/analyze/workflows	14	14	100%	-
/data/assemblies/GCA_031471895_1/analyze/workflows	14	20	33%	21m 44s
/data/assemblies/GCA_032356505_1/analyze/workflows	14	24	67%	22s
/data/assemblies/GCA_039267535_1/analyze/workflows	14	24	33%	51m 07s
/data/assemblies/GCA_039644125_1/analyze/workflows	14	20	100%	-
/data/assemblies/GCA_042609015_1/analyze/workflows	14	26	50%	26m 40s
/data/assemblies/GCA_042931575_1/analyze/workflows	14	22	57%	16m 54s
/data/assemblies/GCA_048772875_1/analyze/workflows	14	20	33%	12m 43s
/data/assemblies/GCF_000006765_1/analyze/workflows	14	15	100%	-
/data/assemblies/GCF_001543175_1/analyze/workflows	14	14	100%	-
/data/assemblies/GCF_002775015_1/analyze/workflows	14	22	43%	59m 08s
/data/assemblies/GCF_009792415_1/analyze/workflows	14	19	-	-
/data/assemblies/GCF_022869645_1/analyze/workflows	14	27	50%	40m 46s
/data/assemblies/GCF_026344075_1/analyze/workflows	14	23	71%	10m 30s
/data/assemblies/GCA_002019465_1/analyze/workflows	13	13	100%	-
/data/assemblies/GCA_002234015_1/analyze/workflows	13	22	50%	9m 29s
/data/assemblies/GCA_004337825_1/analyze/workflows	13	19	50%	8m 47s
/data/assemblies/GCA_009687545_1/analyze/workflows	13	23	100%	-
/data/assemblies/GCA_011420405_1/analyze/workflows	13	23	100%	-
/data/assemblies/GCA_014850005_1/analyze/workflows	13	18	0%	41m 28s
/data/assemblies/GCA_018219575_1/analyze/workflows	13	16	0%	5m 03s
/data/assemblies/GCA_018345845_1/analyze/workflows	13	21	0%	28m 03s
/data/assemblies/GCA_018346045_1/analyze/workflows	13	24	67%	110m 30s
/data/assemblies/GCA_018346795_1/analyze/workflows	13	21	100%	-
/data/assemblies/GCA_019055275_1/analyze/workflows	13	22	0%	24m 20s
/data/assemblies/GCA_019055375_1/analyze/workflows	13	21	73%	3m 23s
/data/assemblies/GCA_023629755_1/analyze/workflows	13	27	0%	201m 37s
/data/assemblies/GCA_024674685_1/analyze/workflows	13	20	20%	48m 49s
/data/assemblies/GCA_024678405_1/analyze/workflows	13	21	25%	36m 45s
/data/assemblies/GCA_025767625_1/analyze/workflows	13	17	100%	-
/data/assemblies/GCA_027923985_1/analyze/workflows	13	18	0%	21m 58s
/data/assemblies/GCA_030569475_1/analyze/workflows	13	20	71%	13m 30s
/data/assemblies/GCA_032356445_1/analyze/workflows	13	18	50%	12m 52s
/data/assemblies/GCA_037042275_1/analyze/workflows	13	23	14%	17m 07s
/data/assemblies/GCA_039267875_1/analyze/workflows	13	24	57%	28m 02s
/data/assemblies/GCA_042608735_1/analyze/workflows	13	21	33%	14m 05s
/data/assemblies/GCA_051397715_1/analyze/workflows	13	23	33%	24m 18s
/data/assemblies/GCA_051944355_1/analyze/workflows	13	16	60%	7m 34s
/data/assemblies/GCA_964014055_1/analyze/workflows	13	21	33%	55m 29s
/data/assemblies/GCF_000002985_6/analyze/workflows	13	18	67%	79m 35s
/data/assemblies/GCF_000149245_1/analyze/workflows	13	24	80%	3m 45s
/data/assemblies/GCF_000151425_1/analyze/workflows	13	21	83%	6m 47s
/data/assemblies/GCF_000273445_1/analyze/workflows	13	13	100%	-
/data/assemblies/GCF_018416015_2/analyze/workflows	13	23	78%	35m 21s
/data/assemblies/GCF_029784155_1/analyze/workflows	13	21	0%	16m 17s
/data/assemblies/GCF_035046485_1/analyze/workflows	13	13	100%	-
/data/assemblies/GCA_000697605_1/analyze/workflows	12	22	71%	30m 16s
/data/assemblies/GCA_000975215_1/analyze/workflows	12	24	75%	20m 57s
/data/assemblies/GCA_001483305_2/analyze/workflows	12	21	100%	-
/data/assemblies/GCA_002287245_1/analyze/workflows	12	23	100%	-
/data/assemblies/GCA_002352725_1/analyze/workflows	12	26	100%	-
/data/assemblies/GCA_002798095_1/analyze/workflows	12	24	50%	7m 59s
/data/assemblies/GCA_002846955_1/analyze/workflows	12	18	100%	-
/data/assemblies/GCA_003024765_1/analyze/workflows	12	18	100%	-
/data/assemblies/GCA_003344705_1/analyze/workflows	12	18	100%	-
/data/assemblies/GCA_003967635_1/analyze/workflows	12	21	100%	-
/data/assemblies/GCA_004115165_2/analyze/workflows	12	21	75%	25m 12s
/data/assemblies/GCA_009650675_1/analyze/workflows	12	23	100%	-
/data/assemblies/GCA_009684975_1/analyze/workflows	12	18	-	-
/data/assemblies/GCA_009687045_1/analyze/workflows	12	24	100%	-
/data/assemblies/GCA_009687125_1/analyze/workflows	12	26	71%	6m 09s
/data/assemblies/GCA_009687305_1/analyze/workflows	12	17	0%	43m 34s
/data/assemblies/GCA_009687385_1/analyze/workflows	12	19	60%	3m 55s
/data/assemblies/GCA_013145875_1/analyze/workflows	12	20	75%	46m 27s
/data/assemblies/GCA_013347355_2/analyze/workflows	12	20	100%	-
/data/assemblies/GCA_013363215_1/analyze/workflows	12	20	69%	9m 12s
/data/assemblies/GCA_014325225_1/analyze/workflows	12	26	36%	16m 25s
/data/assemblies/GCA_018345795_1/analyze/workflows	12	16	100%	-
/data/assemblies/GCA_018346775_1/analyze/workflows	12	17	75%	1m 46s
/data/assemblies/GCA_019343145_1/analyze/workflows	12	19	-	-
/data/assemblies/GCA_020976425_1/analyze/workflows	12	20	100%	-
/data/assemblies/GCA_023134445_1/analyze/workflows	12	19	0%	21m 12s
/data/assemblies/GCA_023624975_1/analyze/workflows	12	21	80%	38m 15s
/data/assemblies/GCA_023625395_1/analyze/workflows	12	20	100%	-
/data/assemblies/GCA_023629815_1/analyze/workflows	12	20	0%	11m 28s
/data/assemblies/GCA_023630435_1/analyze/workflows	12	22	25%	20m 46s
/data/assemblies/GCA_025769035_1/analyze/workflows	12	20	100%	-
/data/assemblies/GCA_025769655_1/analyze/workflows	12	19	0%	61m 12s
/data/assemblies/GCA_027574695_1/analyze/workflows	12	22	100%	-
/data/assemblies/GCA_027923685_1/analyze/workflows	12	17	50%	17m 58s
/data/assemblies/GCA_029405325_1/analyze/workflows	12	19	50%	11m 41s
/data/assemblies/GCA_030582595_1/analyze/workflows	12	17	0%	12m 19s
/data/assemblies/GCA_032356545_1/analyze/workflows	12	21	50%	15m 22s
/data/assemblies/GCA_037074405_1/analyze/workflows	12	22	75%	10m 46s
/data/assemblies/GCA_039267895_1/analyze/workflows	12	25	67%	10m 11s
/data/assemblies/GCA_040114135_1/analyze/workflows	12	19	0%	46m 39s
/data/assemblies/GCA_040822295_1/analyze/workflows	12	25	0%	122m 44s
/data/assemblies/GCA_041438035_1/analyze/workflows	12	20	0%	8m 22s
/data/assemblies/GCA_041438055_1/analyze/workflows	12	24	100%	-
/data/assemblies/GCA_041438175_1/analyze/workflows	12	22	100%	-
/data/assemblies/GCA_042608915_1/analyze/workflows	12	20	33%	8m 43s
/data/assemblies/GCA_042609265_1/analyze/workflows	12	21	100%	-
/data/assemblies/GCA_043792045_1/analyze/workflows	12	23	100%	-
/data/assemblies/GCA_044646885_1/analyze/workflows	12	25	50%	31m 44s
/data/assemblies/GCA_049639345_1/analyze/workflows	12	20	0%	24m 14s
/data/assemblies/GCA_050084705_1/analyze/workflows	12	22	80%	2m 49s
/data/assemblies/GCA_050883565_1/analyze/workflows	12	23	80%	2m 03s
/data/assemblies/GCA_051397255_1/analyze/workflows	12	19	50%	2m 32s
/data/assemblies/GCA_051397575_1/analyze/workflows	12	21	0%	14m 58s
/data/assemblies/GCA_052426205_1/analyze/workflows	12	26	75%	3m 08s
/data/assemblies/GCA_910592145_1/analyze/workflows	12	25	75%	22s
/data/assemblies/GCF_000204055_1/analyze/workflows	12	21	0%	49m 50s
/data/assemblies/GCF_000306675_2/analyze/workflows	12	22	40%	39m 33s
/data/assemblies/GCF_000524195_1/analyze/workflows	12	24	43%	32m 44s
/data/assemblies/GCF_000853505_1/analyze/workflows	12	12	100%	-
/data/assemblies/GCF_001890705_1/analyze/workflows	12	23	50%	80m 02s
/data/assemblies/GCF_003184865_1/analyze/workflows	12	19	57%	10m 56s
/data/assemblies/GCF_013396195_1/analyze/workflows	12	22	100%	-
/data/assemblies/GCF_900637795_1/analyze/workflows	12	22	75%	8m 14s
/data/assemblies/GCA_000227395_2/analyze/workflows	11	19	100%	-
/data/assemblies/GCA_000338675_2/analyze/workflows	11	24	67%	14m 22s
/data/assemblies/GCA_000769215_1/analyze/workflows	11	21	0%	65m 51s
/data/assemblies/GCA_001651435_1/analyze/workflows	11	22	93%	1m 06s
/data/assemblies/GCA_002864195_1/analyze/workflows	11	19	33%	26m 13s
/data/assemblies/GCA_002911725_1/analyze/workflows	11	20	56%	13m 43s
/data/assemblies/GCA_003454735_1/analyze/workflows	11	21	100%	-
/data/assemblies/GCA_003690545_1/analyze/workflows	11	20	50%	7m 32s
/data/assemblies/GCA_003690845_1/analyze/workflows	11	18	50%	12m 10s
/data/assemblies/GCA_003691605_1/analyze/workflows	11	21	60%	43m 16s
/data/assemblies/GCA_003953805_1/analyze/workflows	11	20	100%	-
/data/assemblies/GCA_009687285_1/analyze/workflows	11	18	-	-
/data/assemblies/GCA_009687425_1/analyze/workflows	11	13	100%	-
/data/assemblies/GCA_009726925_1/analyze/workflows	11	18	67%	11m 43s
/data/assemblies/GCA_011034925_1/analyze/workflows	11	21	67%	15m 32s
/data/assemblies/GCA_013407085_1/analyze/workflows	11	23	60%	6m 05s
/data/assemblies/GCA_014154955_1/analyze/workflows	11	24	50%	39m 58s
/data/assemblies/GCA_014324765_1/analyze/workflows	11	24	17%	56m 51s
/data/assemblies/GCA_017315405_1/analyze/workflows	11	18	100%	-
/data/assemblies/GCA_018345395_1/analyze/workflows	11	19	0%	53m 25s
/data/assemblies/GCA_018345485_1/analyze/workflows	11	22	75%	28m 36s
/data/assemblies/GCA_018345515_1/analyze/workflows	11	18	0%	18m 21s
/data/assemblies/GCA_018346345_1/analyze/workflows	11	16	-	-
/data/assemblies/GCA_018350315_1/analyze/workflows	11	18	100%	-
/data/assemblies/GCA_019189555_1/analyze/workflows	11	22	77%	9m 38s
/data/assemblies/GCA_023137765_1/analyze/workflows	11	17	50%	10m 07s
/data/assemblies/GCA_023508785_1/analyze/workflows	11	20	100%	-
/data/assemblies/GCA_023618915_1/analyze/workflows	11	24	-	-
/data/assemblies/GCA_023619855_1/analyze/workflows	11	25	100%	-
/data/assemblies/GCA_023624955_1/analyze/workflows	11	27	57%	8m 59s
/data/assemblies/GCA_023625495_1/analyze/workflows	11	21	50%	3m 30s
/data/assemblies/GCA_024667295_1/analyze/workflows	11	21	50%	1m 53s
/data/assemblies/GCA_024670455_1/analyze/workflows	11	20	60%	583m 30s
/data/assemblies/GCA_025201995_1/analyze/workflows	11	17	0%	42m 12s
/data/assemblies/GCA_025769215_1/analyze/workflows	11	17	100%	-
/data/assemblies/GCA_025769365_1/analyze/workflows	11	22	100%	-
/data/assemblies/GCA_025769725_1/analyze/workflows	11	21	75%	24m 00s
/data/assemblies/GCA_026261755_1/analyze/workflows	11	17	100%	-
/data/assemblies/GCA_027923865_1/analyze/workflows	11	20	50%	1m 32s
/data/assemblies/GCA_030415335_1/analyze/workflows	11	18	100%	-
/data/assemblies/GCA_031179465_1/analyze/workflows	11	21	67%	71m 21s
/data/assemblies/GCA_032356585_1/analyze/workflows	11	18	-	-
/data/assemblies/GCA_032356825_1/analyze/workflows	11	18	0%	99m 19s
/data/assemblies/GCA_034621645_1/analyze/workflows	11	18	62%	11m 18s
/data/assemblies/GCA_039267115_1/analyze/workflows	11	21	100%	-
/data/assemblies/GCA_041438045_1/analyze/workflows	11	22	100%	-
/data/assemblies/GCA_041438085_1/analyze/workflows	11	18	0%	184m 00s
/data/assemblies/GCA_041438095_1/analyze/workflows	11	21	0%	29m 08s
/data/assemblies/GCA_041438215_1/analyze/workflows	11	13	67%	39m 39s
/data/assemblies/GCA_042931535_1/analyze/workflows	11	17	62%	8m 19s
/data/assemblies/GCA_044647445_1/analyze/workflows	11	23	0%	50m 03s
/data/assemblies/GCA_047371135_1/analyze/workflows	11	23	67%	8m 21s
/data/assemblies/GCA_049639205_1/analyze/workflows	11	19	50%	4m 44s
/data/assemblies/GCA_049639365_1/analyze/workflows	11	22	100%	-
/data/assemblies/GCA_049863895_1/analyze/workflows	11	24	67%	6m 23s
/data/assemblies/GCA_050230425_1/analyze/workflows	11	20	100%	-
/data/assemblies/GCA_051397155_1/analyze/workflows	11	20	0%	8m 38s
/data/assemblies/GCA_051397185_1/analyze/workflows	11	21	100%	-
/data/assemblies/GCA_051397275_1/analyze/workflows	11	23	-	-
/data/assemblies/GCA_051397425_1/analyze/workflows	11	19	-	-
/data/assemblies/GCA_052911875_1/analyze/workflows	11	26	100%	-
/data/assemblies/GCA_053525155_1/analyze/workflows	11	22	33%	17m 32s
/data/assemblies/GCA_900119595_1/analyze/workflows	11	23	100%	-
/data/assemblies/GCA_963921115_1/analyze/workflows	11	22	100%	-
/data/assemblies/GCF_000271645_1/analyze/workflows	11	17	100%	-
/data/assemblies/GCF_000723685_1/analyze/workflows	11	21	67%	8m 32s
/data/assemblies/GCF_001457635_1/analyze/workflows	11	11	100%	-
/data/assemblies/GCF_001890125_1/analyze/workflows	11	23	0%	10m 59s
/data/assemblies/GCF_002815295_1/analyze/workflows	11	20	67%	8m 08s
/data/assemblies/GCF_003184595_1/analyze/workflows	11	20	67%	11m 00s
/data/workflows/differential-expression-analysis	11	17	67%	44s
/learn/blog	11	17	67%	9m 23s
/data/assemblies/GCA_000350365_1/analyze/workflows	10	21	50%	11m 29s
/data/assemblies/GCA_000738655_1/analyze/workflows	10	22	50%	15m 02s
/data/assemblies/GCA_000784525_1/analyze/workflows	10	19	100%	-
/data/assemblies/GCA_000950515_2/analyze/workflows	10	18	0%	3m 51s
/data/assemblies/GCA_001306235_1/analyze/workflows	10	15	0%	27m 27s
/data/assemblies/GCA_001857865_1/analyze/workflows	10	18	-	-
/data/assemblies/GCA_001989955_1/analyze/workflows	10	17	0%	23m 24s
/data/assemblies/GCA_002110485_1/analyze/workflows	10	23	57%	85m 21s
/data/assemblies/GCA_002216725_1/analyze/workflows	10	21	75%	4m 42s
/data/assemblies/GCA_002920205_1/analyze/workflows	10	20	40%	27m 46s
/data/assemblies/GCA_003013265_1/analyze/workflows	10	20	-	-
/data/assemblies/GCA_003521245_1/analyze/workflows	10	18	73%	8m 37s
/data/assemblies/GCA_003690405_1/analyze/workflows	10	20	-	-
/data/assemblies/GCA_003693145_1/analyze/workflows	10	26	100%	-
/data/assemblies/GCA_006535955_1/analyze/workflows	10	17	33%	12m 58s
/data/assemblies/GCA_009176375_1/analyze/workflows	10	23	56%	31m 40s
/data/assemblies/GCA_009684995_1/analyze/workflows	10	21	-	-
/data/assemblies/GCA_009686765_1/analyze/workflows	10	15	67%	34m 55s
/data/assemblies/GCA_011763755_1/analyze/workflows	10	23	47%	11m 13s
/data/assemblies/GCA_012959155_1/analyze/workflows	10	19	0%	26m 26s
/data/assemblies/GCA_013753855_1/analyze/workflows	10	23	100%	-
/data/assemblies/GCA_014849905_1/analyze/workflows	10	18	0%	27m 57s
/data/assemblies/GCA_017309895_1/analyze/workflows	10	18	43%	41m 50s
/data/assemblies/GCA_017656985_1/analyze/workflows	10	17	75%	17m 12s
/data/assemblies/GCA_017788925_1/analyze/workflows	10	18	100%	-
/data/assemblies/GCA_018219705_1/analyze/workflows	10	19	100%	-
/data/assemblies/GCA_018219765_1/analyze/workflows	10	18	-	-
/data/assemblies/GCA_018345545_1/analyze/workflows	10	20	0%	28m 09s
/data/assemblies/GCA_018345575_1/analyze/workflows	10	22	50%	4m 00s
/data/assemblies/GCA_018346165_1/analyze/workflows	10	14	100%	-
/data/assemblies/GCA_018346485_1/analyze/workflows	10	17	50%	3m 10s
/data/assemblies/GCA_018346575_1/analyze/workflows	10	15	25%	17m 35s
/data/assemblies/GCA_018346585_1/analyze/workflows	10	20	67%	28m 33s
/data/assemblies/GCA_018346805_1/analyze/workflows	10	15	100%	-
/data/assemblies/GCA_019055245_1/analyze/workflows	10	18	0%	4m 26s
/data/assemblies/GCA_019827425_1/analyze/workflows	10	16	50%	52m 56s
/data/assemblies/GCA_019827465_1/analyze/workflows	10	23	75%	53m 47s
/data/assemblies/GCA_020975845_1/analyze/workflows	10	18	0%	37m 56s
/data/assemblies/GCA_021018975_2/analyze/workflows	10	16	0%	264m 04s
/data/assemblies/GCA_021019025_2/analyze/workflows	10	14	100%	-
/data/assemblies/GCA_021556725_1/analyze/workflows	10	18	100%	-
/data/assemblies/GCA_023134355_1/analyze/workflows	10	19	0%	41m 24s
/data/assemblies/GCA_023653635_1/analyze/workflows	10	20	50%	14m 52s
/data/assemblies/GCA_024243695_1/analyze/workflows	10	18	100%	-
/data/assemblies/GCA_024243715_1/analyze/workflows	10	19	0%	47m 37s
/data/assemblies/GCA_024243795_1/analyze/workflows	10	20	50%	5m 57s
/data/assemblies/GCA_024243855_1/analyze/workflows	10	18	-	-
/data/assemblies/GCA_024672335_1/analyze/workflows	10	21	50%	13m 42s
/data/assemblies/GCA_024678885_1/analyze/workflows	10	21	60%	9m 57s
/data/assemblies/GCA_025504515_1/analyze/workflows	10	21	100%	-
/data/assemblies/GCA_025766435_1/analyze/workflows	10	20	60%	9m 30s
/data/assemblies/GCA_025766535_1/analyze/workflows	10	18	0%	234m 32s
/data/assemblies/GCA_025768885_1/analyze/workflows	10	17	100%	-
/data/assemblies/GCA_027248605_1/analyze/workflows	10	23	33%	15m 01s
/data/assemblies/GCA_029783905_1/analyze/workflows	10	16	0%	23m 34s
/data/assemblies/GCA_031304175_1/analyze/workflows	10	22	73%	3m 15s
/data/assemblies/GCA_031834405_1/analyze/workflows	10	21	83%	4m 48s
/data/assemblies/GCA_032356465_1/analyze/workflows	10	24	0%	73m 12s
/data/assemblies/GCA_032356565_1/analyze/workflows	10	15	-	-
/data/assemblies/GCA_032356685_1/analyze/workflows	10	19	0%	10m 17s
/data/assemblies/GCA_032356725_1/analyze/workflows	10	18	-	-
/data/assemblies/GCA_032356765_1/analyze/workflows	10	17	0%	294m 38s
/data/assemblies/GCA_033632065_1/analyze/workflows	10	19	50%	72m 08s
/data/assemblies/GCA_035078345_1/analyze/workflows	10	18	0%	27m 35s
/data/assemblies/GCA_039519205_1/analyze/workflows	10	17	50%	69m 48s
/data/assemblies/GCA_040113675_1/analyze/workflows	10	19	0%	58m 09s
/data/assemblies/GCA_041903555_1/analyze/workflows	10	19	100%	-
/data/assemblies/GCA_042608585_1/analyze/workflows	10	21	-	-
/data/assemblies/GCA_042608595_1/analyze/workflows	10	19	0%	16m 53s
/data/assemblies/GCA_045166965_1/analyze/workflows	10	19	-	-
/data/assemblies/GCA_049639285_1/analyze/workflows	10	23	100%	-
/data/assemblies/GCA_049862575_1/analyze/workflows	10	18	100%	-
/data/assemblies/GCA_051397355_1/analyze/workflows	10	23	-	-
/data/assemblies/GCA_051397455_1/analyze/workflows	10	19	100%	-
/data/assemblies/GCA_051397475_1/analyze/workflows	10	24	100%	-
/data/assemblies/GCA_051397595_1/analyze/workflows	10	17	100%	-
/data/assemblies/GCA_900073075_1/analyze/workflows	10	18	-	-
/data/assemblies/GCA_905359485_1/analyze/workflows	10	21	50%	15m 30s
/data/assemblies/GCA_963921035_1/analyze/workflows	10	21	0%	37m 49s
/data/assemblies/GCA_963921045_1/analyze/workflows	10	24	50%	17m 25s
/data/assemblies/GCA_963921055_1/analyze/workflows	10	22	50%	14m 27s
/data/assemblies/GCA_964187775_1/analyze/workflows	10	19	71%	5m 03s
/data/assemblies/GCF_000332515_2/analyze/workflows	10	14	67%	10m 27s
/data/assemblies/GCF_000863625_1/analyze/workflows	10	16	67%	22s
/data/assemblies/GCF_001889945_1/analyze/workflows	10	20	-	-
/data/assemblies/GCF_003344945_1/analyze/workflows	10	18	50%	179m 08s
/data/assemblies/GCF_006376675_1/analyze/workflows	10	19	75%	2m 00s
/data/assemblies/GCF_018595015_1/analyze/workflows	10	15	50%	19m 52s
/data/assemblies/GCF_900186865_1/analyze/workflows	10	21	-	-
/data/assemblies/GCA_000150015_2/analyze/workflows	9	21	0%	27m 05s
/data/assemblies/GCA_000151595_1/analyze/workflows	9	16	50%	2m 06s
